age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
0,7,0.012368753480664484,8,0.6666666666666666,4,6,3,3,1,0.0,0.0,0.3979591836734694,37,0
1,3,0.12016340446340039,0,0.5333333333333333,3,13,0,3,1,0.0,0.0,0.6530612244897959,37,0
1,7,0.17386818978280655,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.40816326530612246,37,0
1,7,0.03872604284103721,1,0.6,3,5,5,3,0,0.0,0.0,0.3979591836734694,37,0
2,8,0.06719482212955542,3,0.8,3,11,0,4,1,0.0,0.0,0.3877551020408163,37,0
0,8,0.20175153828391357,1,0.6,6,1,0,3,0,0.0,0.0,0.14285714285714285,37,0
3,4,0.11050515477920703,0,0.5333333333333333,4,7,3,3,1,0.0,0.0,0.07142857142857142,24,0
0,7,0.1348093614593662,1,0.6,6,1,2,3,0,0.0,0.0,0.3469387755102041,37,0
1,7,0.1864040151587183,11,0.4,1,11,0,4,1,0.0,0.0,0.35714285714285715,37,0
1,3,0.20985112943317805,3,0.8,4,10,3,3,1,0.0,0.0,0.5,37,0
0,7,0.1226898575134812,0,0.5333333333333333,3,1,5,3,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.04106029529617908,0,0.5333333333333333,0,1,0,3,0,0.0,0.0,0.5,37,0
1,7,0.11924315073144891,0,0.5333333333333333,1,13,5,3,0,0.0,0.0,0.4387755102040816,37,0
0,7,0.11361839692479048,0,0.5333333333333333,4,13,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.44220331155512693,0,0.5333333333333333,4,10,3,4,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.19704771736325233,1,0.6,6,11,2,3,1,0.0,0.0,0.3979591836734694,37,0
0,4,0.09649964004835576,0,0.5333333333333333,4,7,1,3,0,0.0,0.0,0.24489795918367346,37,0
1,6,0.017025033618125265,14,0.8666666666666667,4,14,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,3,0.06609798834571658,1,0.6,1,5,0,3,1,0.0,0.0,0.29591836734693877,37,0
1,7,0.11689395688730118,0,0.5333333333333333,3,3,0,3,1,0.0,0.0,0.3163265306122449,37,0
0,7,0.14422175737900872,1,0.6,6,1,2,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.26707121609323425,0,0.5333333333333333,6,12,2,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.016367612501867673,14,0.8666666666666667,6,4,0,3,1,0.0,0.5183654729109275,0.5,37,0
0,7,0.09209260944567446,0,0.5333333333333333,6,1,2,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.10319474063106994,11,0.4,1,4,2,3,1,0.0,0.0,0.3469387755102041,37,0
0,7,0.2519804131973214,3,0.8,6,9,0,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.2753175045163744,0,0.5333333333333333,6,12,2,3,1,0.0,0.0,0.35714285714285715,37,0
0,7,0.10100514798766656,0,0.5333333333333333,6,11,2,3,1,0.0,0.0,0.3979591836734694,37,0
2,8,0.05945178685429429,1,0.6,4,0,3,3,1,0.0,0.0,0.3163265306122449,37,0
0,7,0.017042691623314,3,0.8,6,6,0,3,0,0.0,0.0,0.5,37,0
0,7,0.09260944567446788,0,0.5333333333333333,6,11,2,3,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.11422827725784762,14,0.8666666666666667,6,4,0,3,1,0.0,0.0,0.6020408163265306,37,1
0,7,0.07529237581668274,1,0.6,6,6,0,3,0,0.048650486504865045,0.0,0.3979591836734694,37,0
0,7,0.06732454055228806,3,0.8,4,14,3,3,1,0.0,0.0,0.4489795918367347,37,1
1,6,0.06454815881338205,8,0.6666666666666666,3,4,5,3,0,0.0,0.0,0.3979591836734694,37,0
1,6,0.09119680525936893,10,0.7333333333333333,3,3,0,3,0,0.048650486504865045,0.0,0.29591836734693877,37,0
1,7,0.17336833240515614,0,0.5333333333333333,4,5,3,3,1,0.04064040640406404,0.0,0.3979591836734694,37,0
1,7,0.1851278847068092,3,0.8,4,14,3,3,1,0.0,0.4331955922865014,0.3979591836734694,37,1
0,7,0.12388109370967523,9,0.26666666666666666,6,3,2,3,1,0.0,0.0,0.5,23,0
0,2,0.09080153760475951,1,0.6,4,6,1,3,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.10303649773841703,0,0.5333333333333333,4,9,3,3,1,1.0,0.0,0.4489795918367347,37,1
1,7,0.07891294603441952,0,0.5333333333333333,4,13,3,3,1,0.0,0.0,0.7040816326530612,37,0
0,7,0.16188451664606565,1,0.6,6,1,4,3,1,0.0,0.0,0.29591836734693877,31,0
2,7,0.1457899240705777,0,0.5333333333333333,3,1,5,3,0,0.0,0.0,0.3673469387755102,37,0
1,7,0.09889569552165822,11,0.4,4,3,3,1,1,0.0,0.0,0.35714285714285715,37,0
2,3,0.014654785998560193,0,0.5333333333333333,4,10,3,3,1,0.0,0.0,0.6020408163265306,37,1
0,6,0.019124298773447793,14,0.8666666666666667,6,4,0,3,1,0.0,0.0,0.5,37,0
2,7,0.028584235476290732,1,0.6,4,9,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.02748400592222328,0,0.5333333333333333,6,5,0,3,1,0.0,0.34527089072543615,0.3979591836734694,37,0
0,3,0.06257589546460929,1,0.6,4,14,4,3,1,0.04386043860438604,0.0,0.4489795918367347,37,1
1,6,0.19928349248176472,0,0.5333333333333333,6,3,5,4,0,0.0,0.0,0.7040816326530612,37,0
1,6,0.10537414596378751,0,0.5333333333333333,4,13,3,3,1,0.0,0.0,0.19387755102040816,37,0
2,7,0.1896496923432173,12,0.3333333333333333,5,11,0,3,1,0.0,0.0,0.5204081632653061,37,0
1,7,0.1569491041958137,1,0.6,4,1,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.017884842640007607,11,0.4,6,11,0,3,1,0.0,0.0,0.09183673469387756,37,0
1,7,0.14832656443134432,3,0.8,4,4,3,3,1,0.05013050130501305,0.0,0.3979591836734694,37,0
0,7,0.08171309816492577,1,0.6,4,14,3,3,1,0.0,0.0,0.4489795918367347,37,0
1,7,0.12292688227543772,0,0.5333333333333333,4,3,1,4,0,0.05013050130501305,0.0,0.3979591836734694,37,0
1,7,0.1812465193355157,0,0.5333333333333333,4,14,3,3,1,0.07298072980729807,0.0,0.3979591836734694,37,1
0,7,0.22214245935263036,1,0.6,6,9,0,3,1,0.0,0.0,0.3979591836734694,37,0
2,7,0.06043112698822347,1,0.6,3,1,5,3,0,0.0,0.0,0.42857142857142855,37,0
0,7,0.0716534684397115,3,0.8,6,4,0,3,0,0.0,0.0,0.6020408163265306,37,0
0,7,0.2040056505616604,9,0.26666666666666666,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
1,3,0.16518248869208513,11,0.4,3,14,0,3,1,0.0,0.0,0.5510204081632653,37,0
0,7,0.14239822876624875,9,0.26666666666666666,6,12,4,3,1,0.0,0.0,0.3979591836734694,23,0
0,7,0.08618804417217914,0,0.5333333333333333,6,5,2,3,1,0.0,0.0,0.5,37,0
0,7,0.11767770065606281,14,0.8666666666666667,4,4,3,3,1,0.0,0.4331955922865014,0.3979591836734694,37,1
1,2,0.04889433721356678,3,0.8,4,14,3,3,1,0.0,0.0,0.47959183673469385,37,1
1,7,0.06947406310699393,0,0.5333333333333333,4,14,1,3,0,0.0,0.0,0.23469387755102042,37,1
1,7,0.117575148395159,0,0.5333333333333333,4,1,3,3,1,0.0,0.0,0.5,37,1
0,3,0.12717431167737467,0,0.5333333333333333,4,13,3,3,1,0.0,0.0,0.6530612244897959,37,0
0,7,0.22696988630961273,0,0.5333333333333333,6,1,0,3,0,0.0,0.0,0.5,37,0
1,6,0.2289740698985344,0,0.5333333333333333,4,5,3,3,1,0.04386043860438604,0.0,0.3979591836734694,37,1
0,7,0.14081172491544533,0,0.5333333333333333,6,9,4,3,1,0.0,0.0,0.47959183673469385,37,0
0,6,0.07824262099129324,0,0.5333333333333333,1,1,0,3,0,0.05721057210572106,0.0,0.3979591836734694,37,0
0,3,0.16409312560274922,3,0.8,3,9,0,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.0970830333736298,3,0.8,3,0,0,4,1,0.0,0.0,0.6020408163265306,37,1
1,7,0.1155594191874601,3,0.8,6,4,0,3,1,0.0,0.0,0.4489795918367347,37,1
0,7,0.3519165727170237,0,0.5333333333333333,6,3,0,3,0,0.0,0.0,0.5,37,0
1,7,0.060543187405767376,11,0.4,3,12,5,4,0,0.0,0.0,0.3979591836734694,37,0
1,6,0.23524741581885603,2,1.0,4,4,3,3,1,0.0,0.0,0.4489795918367347,37,1
0,7,0.05323413156572174,12,0.3333333333333333,6,3,0,3,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.07732576302957037,3,0.8,4,14,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,7,0.15353635511606742,5,0.13333333333333333,4,10,3,3,1,0.0,0.0,0.3979591836734694,23,0
0,7,0.12343353119354532,1,0.6,6,3,2,3,0,0.0,0.0,0.14285714285714285,37,0
0,7,0.0716833512177232,3,0.8,6,4,0,3,0,0.0,0.43067033976124885,0.3979591836734694,37,0
1,7,0.1612318496081281,7,0.9333333333333333,1,4,0,3,1,0.0,0.0,0.5,37,1
1,3,0.14079270860216514,1,0.6,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.14226375626519608,0,0.5333333333333333,4,11,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.04641338748454925,3,0.8,6,14,0,3,1,0.0,0.0,0.3979591836734694,37,0
2,7,0.11757650670325043,3,0.8,4,14,3,3,1,0.0,0.0,0.6020408163265306,37,1
0,7,0.1024334089458171,3,0.8,4,5,3,3,1,0.0,0.0,0.4489795918367347,37,1
0,4,0.008298583284660627,0,0.5333333333333333,6,7,0,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.09976908762445498,3,0.8,4,4,3,3,1,0.0,0.4366391184573003,0.5510204081632653,37,1
0,7,0.059885766289509784,8,0.6666666666666666,6,14,2,3,0,0.021740217402174022,0.0,0.6020408163265306,37,0
0,7,0.1226898575134812,3,0.8,6,4,0,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.09014139987231903,1,0.6,6,5,2,3,1,0.0,0.0,0.3979591836734694,37,0
2,0,0.11471658901672077,1,0.6,4,14,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,3,0.01731367408755654,14,0.8666666666666667,4,10,3,3,1,0.0,0.0,0.7040816326530612,37,0
0,7,0.03260143165672838,14,0.8666666666666667,6,9,2,3,0,0.0,0.0,0.3979591836734694,37,0
2,3,0.04886241697341791,1,0.6,4,3,3,3,1,0.0,0.0,0.47959183673469385,37,0
0,7,0.026991619239075806,6,0.06666666666666667,4,3,2,2,0,0.0,0.0,0.04081632653061224,27,0
2,7,0.20814577362437348,1,0.6,3,5,5,3,1,0.0,0.0,0.21428571428571427,37,0
0,7,0.10584819548770052,3,0.8,4,0,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,7,0.06876095135898724,3,0.8,4,14,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.21027356324961627,0,0.5333333333333333,6,3,0,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.09067114002798114,8,0.6666666666666666,3,6,5,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.08091441300715828,3,0.8,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
2,7,0.09027926814360034,1,0.6,3,1,5,3,0,0.04650046500465005,0.0,0.19387755102040816,37,0
2,6,0.0882092066122438,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,1.0,37,0
0,7,0.3276911479061681,0,0.5333333333333333,6,9,4,4,0,0.0,0.0,0.3469387755102041,37,0
1,3,0.10879640320017386,0,0.5333333333333333,4,10,3,3,1,0.15024150241502415,0.0,0.6020408163265306,37,1
0,7,0.11706578286086851,11,0.4,3,13,0,3,1,0.0,0.0,0.5,37,0
1,6,0.009768951793645834,1,0.6,3,14,0,3,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.12170033006886621,1,0.6,3,14,2,4,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.050488311758873146,1,0.6,6,11,2,3,1,0.0,0.0,0.3979591836734694,38,0
2,8,0.06758261908966191,3,0.8,4,5,3,3,1,0.0,0.0,0.4489795918367347,37,1
1,7,0.15639491449450565,15,0.2,6,12,0,4,1,0.0,0.506198347107438,0.3979591836734694,37,0
0,7,0.23931486939867702,1,0.6,4,14,3,3,1,0.0,0.0,0.5,26,1
1,3,0.2878404259654175,10,0.7333333333333333,4,13,3,3,1,0.0,0.0,0.5,37,0
0,7,0.17670977031010174,10,0.7333333333333333,4,3,1,3,0,0.0,0.0,0.3469387755102041,37,1
1,2,0.02378737045136578,1,0.6,3,14,5,4,0,0.0,0.0,0.3979591836734694,37,1
0,7,0.1843977941076595,4,0.4666666666666667,6,11,4,3,1,0.0,0.0,0.29591836734693877,23,0
0,7,0.10106287608155282,1,0.6,6,1,2,3,1,0.0,0.0,0.1326530612244898,37,0
0,6,0.1717886200948099,3,0.8,6,4,0,4,0,0.0,0.0,0.3979591836734694,37,0
2,2,0.033686040667744256,3,0.8,6,13,0,4,1,0.0,0.459366391184573,0.6530612244897959,37,0
1,7,0.0938495809619538,10,0.7333333333333333,3,3,0,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.11596962823107537,11,0.4,6,12,2,3,1,0.0,0.0,0.23469387755102042,37,0
0,7,0.11164477526792627,0,0.5333333333333333,6,11,0,4,0,0.0,0.0,0.3979591836734694,37,0
1,2,0.15186291954741174,10,0.7333333333333333,6,1,0,3,1,0.0,0.0,0.3979591836734694,17,0
1,7,0.10255361921190964,0,0.5333333333333333,4,4,3,3,1,0.07688076880768807,0.0,0.42857142857142855,37,1
0,7,0.1030650222083373,0,0.5333333333333333,4,3,3,3,1,0.0,0.0,0.3979591836734694,37,0
1,6,0.21208350878146182,14,0.8666666666666667,4,4,1,3,0,0.0,0.0,0.4489795918367347,37,1
1,7,0.05897909563847272,10,0.7333333333333333,4,13,3,3,1,0.0,0.0,0.4489795918367347,37,0
1,7,0.21917251871069396,0,0.5333333333333333,4,9,3,3,1,0.0,0.0,0.4489795918367347,37,0
0,7,0.3607611958544437,1,0.6,6,1,2,4,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.03639654446421537,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
2,6,0.06355591475258418,3,0.8,4,0,3,4,1,0.0,0.0,0.29591836734693877,37,0
0,7,0.1375782725037693,0,0.5333333333333333,4,3,2,3,1,0.0,0.0,0.3979591836734694,37,0
1,7,0.09629793129677673,1,0.6,4,12,3,3,1,0.0,0.0,0.3979591836734694,37,1
2,7,0.18202822564214016,3,0.8,4,14,3,3,1,0.0,0.0,0.19387755102040816,18,0
0,7,0.05802556335828093,0,0.5333333333333333,6,11,2,3,1,0.0,0.0,0.4489795918367347,37,0
0,7,0.15023838307004794,1,0.6,4,13,3,3,1,0.0,0.0,0.3979591836734694,37,1
3,6,0.1679731326659513,0,0.5333333333333333,4,0,3,3,1,0.0,0.0,0.14285714285714285,37,0
0,7,0.15260048084106437,0,0.5333333333333333,1,5,2,3,1,0.0,0.0,0.3979591836734694,23,0
1,7,0.2278758778066041,10,0.7333333333333333,6,3,2,3,0,0.0,0.0,0.5612244897959183,37,0
1,6,0.12578612080792165,3,0.8,3,4,5,4,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.14622797843006752,4,0.4666666666666667,6,11,2,3,0,0.0,0.0,0.3979591836734694,37,0
2,7,0.10401651702639193,15,0.2,3,11,5,3,0,0.0,0.0,0.3979591836734694,37,0
0,4,0.22086293313049266,1,0.6,6,7,2,4,1,0.0,0.0,0.29591836734693877,37,0
2,7,0.10545021121690822,6,0.06666666666666667,4,5,3,4,1,0.0,0.0,0.3979591836734694,5,1
0,7,0.2610919438747097,1,0.6,6,9,0,3,0,0.0,0.0,0.3979591836734694,37,0
0,2,0.09117846810013447,0,0.5333333333333333,6,1,2,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.02695426576656117,3,0.8,6,4,2,3,0,0.0,0.0,0.19387755102040816,37,0
1,7,0.08998315697966613,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.106890017793836,1,0.6,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.15474660762554163,5,0.13333333333333333,6,12,0,3,1,0.0,0.0,0.5510204081632653,23,0
2,8,0.061731027831732795,2,1.0,4,14,3,3,1,0.0,0.4366391184573003,0.5,37,1
0,7,0.1085050461145597,11,0.4,6,12,2,3,1,0.0,0.0,0.15306122448979592,37,0
1,7,0.11320886703522093,0,0.5333333333333333,6,1,5,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.1113133480936146,4,0.4666666666666667,3,5,0,3,1,0.0,0.5183654729109275,0.41836734693877553,37,0
0,7,0.0990987625813287,7,0.9333333333333333,6,4,2,2,0,0.0,0.0,0.3979591836734694,38,0
1,2,0.10885888537238016,1,0.6,3,1,0,3,1,0.0,0.0,0.3979591836734694,37,1
2,3,0.14564458510479347,0,0.5333333333333333,4,3,3,4,1,0.0,0.0,0.4489795918367347,37,0
1,7,0.09218157862566387,0,0.5333333333333333,6,11,0,4,0,0.0,0.0,0.5204081632653061,37,0
0,7,0.12716752013691746,1,0.6,1,6,0,1,1,0.0,0.45454545454545453,0.3979591836734694,37,0
2,6,0.015427663302590294,15,0.2,4,1,3,3,1,0.02885028850288503,0.0,0.3979591836734694,37,0
0,4,0.03755789788239768,8,0.6666666666666666,4,7,1,4,0,0.0,0.0,0.3469387755102041,37,0
0,7,0.051507721981499846,3,0.8,6,14,2,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.1453464364787221,0,0.5333333333333333,4,3,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,7,0.2989411988427215,12,0.3333333333333333,6,2,2,4,0,0.0,0.0,0.19387755102040816,37,0
0,7,0.24874763993969112,0,0.5333333333333333,6,5,2,3,1,0.0,0.0,0.24489795918367346,37,0
1,2,0.11803833145434048,0,0.5333333333333333,3,6,5,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.010575107645916246,1,0.6,6,1,0,3,0,0.0,0.0,0.3979591836734694,37,0
2,3,0.15116203257222804,1,0.6,4,3,3,3,1,0.0,0.0,0.29591836734693877,37,0
0,7,0.04037434971000122,1,0.6,1,3,5,3,0,0.0,0.0,0.14285714285714285,37,0
0,7,0.1325627198761223,1,0.6,4,13,3,3,1,0.0,0.0,0.3979591836734694,19,0
2,7,0.11342280055962294,1,0.6,4,4,3,4,1,0.0,0.0,0.5612244897959183,5,1
0,4,0.16361160538433328,1,0.6,6,7,2,3,1,0.0,0.0,0.47959183673469385,37,0
1,7,0.054796185870879234,3,0.8,1,14,5,3,0,0.0,0.0,0.3979591836734694,38,0
0,7,0.13379402616101385,1,0.6,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.07511715407288681,14,0.8666666666666667,4,4,3,2,1,0.0,0.0,0.5,36,1
0,7,0.06796498281740264,1,0.6,6,3,0,3,1,0.0,0.0,0.3163265306122449,37,0
1,7,0.11141929612474702,3,0.8,6,6,5,2,0,0.0,0.0,0.3979591836734694,36,0
2,7,0.15959508835794134,15,0.2,5,3,0,0,0,0.0,0.0,0.29591836734693877,37,0
1,7,0.17916219556919902,8,0.6666666666666666,4,4,3,3,1,0.0,0.0,0.23469387755102042,37,1
2,7,0.16657747110199536,15,0.2,4,13,3,4,1,0.1056610566105661,0.0,0.3979591836734694,37,0
1,6,0.11250322598171718,3,0.8,3,4,0,3,1,0.0,0.0,0.5,38,0
2,0,0.0639151872427704,0,0.5333333333333333,4,3,3,3,1,0.0,0.0,0.3979591836734694,37,1
2,7,0.10516904144197987,0,0.5333333333333333,3,14,0,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.13691881392537456,1,0.6,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.11773950367422338,1,0.6,4,5,3,3,1,0.0,0.0,0.4489795918367347,37,0
0,7,0.08902011654283425,0,0.5333333333333333,6,11,2,3,0,0.0,0.0,0.336734693877551,37,0
0,3,0.11177313538256747,1,0.6,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
0,2,0.057951535567297374,1,0.6,6,14,0,3,1,0.0,0.0,0.3979591836734694,37,0
3,4,0.14424892354083754,7,0.9333333333333333,4,7,3,3,1,0.0,0.28879706152433426,0.19387755102040816,37,0
1,7,0.12528898004645414,10,0.7333333333333333,6,14,0,3,0,0.0,0.0,0.6020408163265306,37,0
1,7,0.1996020157292077,0,0.5333333333333333,6,1,5,3,0,0.0,0.0,0.3673469387755102,37,0
1,3,0.22464785862729383,15,0.2,4,10,3,3,1,0.045080450804508045,0.0,0.3979591836734694,18,0
1,4,0.1227652436125562,0,0.5333333333333333,4,7,3,3,1,0.0,0.0,0.3979591836734694,37,1
1,7,0.22835603971692858,1,0.6,4,10,3,3,1,0.0,0.5544077134986226,1.0,37,1
2,7,0.12465872509202537,15,0.2,3,13,0,3,1,0.0,0.0,0.3979591836734694,37,0
0,7,0.06383233044919248,1,0.6,6,9,2,3,0,0.0,0.0,0.37755102040816324,37,0
1,7,0.142942231156871,1,0.6,4,11,3,3,1,0.0,0.0,0.3979591836734694,37,1
2,0,0.06677782154548295,12,0.3333333333333333,4,10,3,3,1,0.0,0.0,0.5,37,0
1,4,0.1220419445538637,1,0.6,3,7,5,3,0,0.0,0.0,0.09183673469387756,41,0
1,7,0.15960187989839855,1,0.6,3,9,5,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.1404198530310645,12,0.3333333333333333,6,11,5,3,1,0.0,0.0,0.3979591836734694,37,0
1,7,0.1441714999796254,10,0.7333333333333333,6,4,0,3,1,0.0,0.38314967860422405,0.4489795918367347,37,0
2,7,0.13071406256367069,1,0.6,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,1
2,7,0.06867130302495211,0,0.5333333333333333,6,3,4,3,1,0.0,0.0,0.24489795918367346,37,0
0,4,0.10740345825240082,3,0.8,6,7,0,2,1,0.0,0.0,0.2755102040816326,0,0
2,7,0.16727156653672187,1,0.6,4,13,3,3,1,0.03103031030310303,0.0,0.3469387755102041,37,1
1,7,0.10196750927045273,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.4489795918367347,37,0
0,7,0.17027750234308145,14,0.8666666666666667,4,14,3,3,1,0.0,0.0,0.4489795918367347,26,0
1,0,0.009655533068010487,3,0.8,3,4,5,3,1,0.06497064970649706,0.0,0.4489795918367347,37,0
1,7,0.2423534045992312,10,0.7333333333333333,4,9,3,3,1,0.0,0.0,0.5510204081632653,37,1
1,6,0.06966354708575,1,0.6,4,13,3,3,1,0.0,0.0,0.16326530612244897,37,0
1,7,0.2669238396653129,0,0.5333333333333333,4,14,3,3,1,0.0,0.0,0.3979591836734694,37,0
1,6,0.21144917890275872,1,0.6,6,14,0,3,0,0.0,0.0,0.11224489795918367,37,0
1,7,0.06412097091862376,10,0.7333333333333333,3,13,5,3,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.026637100827209628,4,0.4666666666666667,4,13,3,3,1,0.0,0.0,0.3979591836734694,37,0
1,7,0.07128808356311378,0,0.5333333333333333,5,1,0,3,0,0.0,0.0,0.3163265306122449,37,0
0,7,0.0641257249969438,0,0.5333333333333333,6,12,2,4,1,0.0,0.0,0.2755102040816326,37,0
0,7,0.13923405006723624,8,0.6666666666666666,4,1,1,3,0,0.0,0.0,0.3469387755102041,37,0
2,7,0.015283003490851795,1,0.6,4,9,3,3,1,0.0,0.4331955922865014,0.3979591836734694,37,1
1,7,0.08902554977520001,0,0.5333333333333333,3,10,0,4,1,0.0,0.0,0.3979591836734694,37,0
1,6,0.050471332907730135,0,0.5333333333333333,4,3,3,4,1,0.0,0.0,0.3979591836734694,37,0
3,8,0.07112916151641516,1,0.6,1,9,0,3,1,0.0,0.0,0.15306122448979592,37,0
2,4,0.06280205376183426,1,0.6,5,7,5,3,0,0.0,0.0,0.07142857142857142,37,0
1,7,0.02949905597587645,3,0.8,4,4,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,8,0.3183948873283438,5,0.13333333333333333,6,11,2,3,0,0.0,0.0,0.09183673469387756,37,0
0,4,0.18295255429836596,12,0.3333333333333333,6,7,2,4,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.11807772238899227,1,0.6,4,9,1,3,0,0.0,0.0,0.3979591836734694,37,1
1,3,0.057211257657461864,3,0.8,4,9,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,6,0.11892802325423453,1,0.6,6,0,5,0,1,0.01151011510115101,0.0,0.3979591836734694,37,0
2,7,0.11468738539275479,0,0.5333333333333333,4,9,3,3,1,0.0,0.0,0.3469387755102041,37,0
0,6,0.24645481588133822,1,0.6,6,1,2,4,0,0.0,0.0,0.3469387755102041,37,0
1,7,0.23665666046372638,1,0.6,4,5,3,4,1,0.0,0.0,0.3979591836734694,37,0
0,3,0.27693796606946386,0,0.5333333333333333,4,5,3,3,1,0.0,0.0,0.3979591836734694,39,0
0,7,0.08516320071718667,1,0.6,4,3,3,3,1,0.0,0.0,0.3979591836734694,37,0
1,7,0.010957471373656973,7,0.9333333333333333,4,4,3,3,1,1.0,0.0,0.5,37,1
1,7,0.06039649013189172,3,0.8,3,9,5,3,1,0.0,0.0,0.4387755102040816,37,1
1,6,0.13632930821368902,14,0.8666666666666667,6,4,0,3,0,0.0,0.0,0.3979591836734694,37,1
1,7,0.1326082231971856,2,1.0,1,14,5,3,1,0.0,0.0,0.3979591836734694,37,1
1,7,0.0903600874750411,3,0.8,3,9,0,3,1,0.0,0.0,0.6020408163265306,37,0
1,7,0.06453389657842191,3,0.8,4,14,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,7,0.12431371483679929,0,0.5333333333333333,6,9,2,3,1,0.0,0.0,0.3979591836734694,37,0
2,7,0.12485635891933008,3,0.8,1,5,0,3,1,0.0,0.0,0.3979591836734694,38,0
0,7,0.11082435718069572,12,0.3333333333333333,6,3,2,3,0,0.0,0.0,0.1326530612244898,37,0
0,7,0.12606457396666712,1,0.6,4,3,3,3,1,0.0,0.0,0.3979591836734694,37,0
2,0,0.07187758927479931,1,0.6,4,14,3,3,1,0.2005120051200512,0.0,0.5,37,1
0,7,0.10885888537238016,3,0.8,4,4,3,3,1,0.0,0.0,0.5,37,0
0,7,0.008670080547669823,12,0.3333333333333333,6,3,2,3,1,0.0,0.0,0.15306122448979592,37,0
0,7,0.13476385813830294,0,0.5333333333333333,4,13,3,3,1,0.0,0.0,0.5204081632653061,37,1
0,7,0.11599815270099564,1,0.6,6,11,0,3,0,0.0,0.0,0.3469387755102041,37,0
1,7,0.059018486573124515,3,0.8,4,14,3,3,1,0.0,0.0,0.6020408163265306,37,1
0,7,0.1844826883633746,1,0.6,4,5,3,3,1,0.0,0.0,0.3979591836734694,37,0
1,6,0.2609187595930509,10,0.7333333333333333,4,14,3,4,1,0.0,0.0,0.5,37,1
1,7,0.09942475652327461,14,0.8666666666666667,4,14,3,3,1,0.0,0.0,0.5,37,1
0,7,0.12890751280205376,0,0.5333333333333333,4,1,1,3,0,0.0,0.0,0.3979591836734694,37,0
0,7,0.18530174814251368,0,0.5333333333333333,6,12,0,4,0,0.0,0.0,0.3979591836734694,37,0
1,7,0.1401400415642276,0,0.5333333333333333,4,11,3,3,1,0.0,0.0,0.3979591836734694,37,1
0,0,0.059102701674793874,0,0.5333333333333333,4,14,3,3,1,0.0,0.0,0.3979591836734694,37,1
